ID	SMILES
CHEMBL513330	Clc1ccc(CNc2nc(-c3c4n(nc3)N=CC=C4)ccn2)cc1
CHEMBL251549	O=C(N)c1cc(Nc2nc(Nc3c4c([nH]nc4)ccc3)ccn2)ccc1
CHEMBL477978	O=C(NCC1CC1)c1ccc(-c2c(C)ccc(C(=O)NC3CCCCC3)c2)cc1
CHEMBL517507	O=C(NCC1CC1)c1ccc(-c2c(C)ccc(C(=O)NC3CCC3)c2)cc1
CHEMBL1909383	O=C(NCCN(C)C)c1ccc(C=NNc2ncnc3n(-c4cc(OC)ccc4)ncc23)cc1
CHEMBL475761	Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(-c2oc(CN4CCN(C)CC4)cc2)c3)c1
CHEMBL306865	O(C)c1cc(-n2ncc3c(NN=Cc4ccncc4)ncnc23)ccc1
CHEMBL426800	Fc1cc2n(CC)c(-c3c(N)non3)nc2cc1
CHEMBL361237	Fc1ccc(-c2c(-c3nc4c(nccc4)cc3)sc(N)n2)cc1
CHEMBL477979	O=C(NC(C)C)c1cc(c(C)cc1)-c1ccc(C(=O)NCC2CC2)cc1
CHEMBL185238	Cc1nc(-c2c(-c3nc4c(nccc4)cc3)c[nH]n2)ccc1
CHEMBL67241	N(Nc1ncnc2n(-c3cc(NCCC)ccc3)ncc12)=Cc1ccncc1
CHEMBL205765	Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3nc(NC(=O)C)ccc3)cncn2)c1
CHEMBL396107	FC(F)(F)c1cc(NC(=O)Nc2ccc(-c3c4c(N)ncnc4oc3)cc2)cc(C(F)(F)F)c1
CHEMBL273564	FC(F)(F)c1cc(NC(=O)Nc2ccc(-c3c4c(N)ncnc4oc3)cc2)ccc1
CHEMBL516908	O=C(Nc1cc(c(C)cc1)-c1ccc(C(=O)NCC2CC2)cc1)CC1CC1
CHEMBL517666	O=C(Nc1cc(c(C)cc1)-c1ccc(C(=O)NCC2CC2)cc1)CC
CHEMBL381604	Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3nc(N)ncc3)cncn2)c1
CHEMBL359999	O(C)c1cc(OC)cc(Nc2nc(-c3c4n(nc3)N=CC=C4)ccn2)c1
CHEMBL516248	O=C(N)c1c(OCc2cc(OC)ccc2)cc(-n2c3c(nc2)cccc3)s1
CHEMBL359963	N(c1nc(-c2c3n(nc2)N=CC=C3)ccn1)c1ccc(C(C)C)cc1
CHEMBL361894	N(c1nc(-c2c3n(nc2)N=CC=C3)ccn1)c1cc2OCCOc2cc1
CHEMBL188381	S(=O)(=O)(N)c1cc(Nc2nc(N(C)c3ccc(NC(=O)Nc4ccc(OC(F)(F)F)cc4)cc3)ccn2)ccc1
CHEMBL479038	O=C(NCC1CC1)c1ccc(-c2cc(C(=O)NC3CC3)ccc2)cc1
CHEMBL207247	Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3cc(CNC(=O)C)ccc3)cncn2)c1
CHEMBL188426	FC(F)(F)c1cc(OC)cc(Nc2nc(-c3c4n(nc3)N=C(OCC)C=C4)ccn2)c1
CHEMBL442363	O(C)c1cc(-n2nc(C)c3c(NN=C(C)c4ccncc4)ncnc23)ccc1
CHEMBL189353	Clc1c(NC(=O)Nc2ccc(N(C)c3nc(Nc4cc(CS(=O)(=O)C)ccc4)ncc3)cc2)c(Cl)ccc1
CHEMBL365248	FC(F)(F)Oc1cc(Nc2nc(-c3c4n(nc3)N=C(OC)C=C4)ccn2)ccc1
CHEMBL187081	O(C)c1cc(Nc2nc(-c3c4n(nc3)N=CC=C4)ccn2)ccc1
CHEMBL66292	S(=O)(=O)(C)c1ccc(C=NNc2ncnc3n(-c4cc(OC)ccc4)ncc23)cc1
CHEMBL183993	FC(F)(F)c1cc(Nc2nc(-c3c4n(nc3)N=C(OCC)C=C4)ccn2)ccc1
CHEMBL204934	O(C)c1cc(-n2c3ncnc(NN=Cc4ccncc4)c3nc2)ccc1
CHEMBL206010	O(C)c1cc(-c2c3ncnc(NN=Cc4ccncc4)c3[nH]c2)ccc1
CHEMBL69757	Fc1cc(C=NNc2ncnc3n(-c4cc(OC)ccc4)ncc23)ccc1
CHEMBL65884	Fc1ccc(C=NNc2ncnc3n(-c4cc(OC)ccc4)ncc23)cc1
CHEMBL189415	FC(F)(F)c1cc(Nc2nc(-c3c4n(nc3)N=C(c3ccccc3)C=C4)ccn2)ccc1
CHEMBL182283	O=C(Nc1ncnc2oc(-c3ccc(C)cc3)cc12)C1CC1
CHEMBL495902	O=C(NC1CC1)c1cc(c(C)cc1)-c1cc2c([nH]nc2)cc1
CHEMBL1909351	S(=O)(=O)(N)c1cc(Nc2[nH]nc(-c3ccc(F)cc3)c2)ccc1
CHEMBL365297	Fc1ccc(-c2c(-c3nc(Nc4cc5OCCOc5cc4)ncc3)c3n(n2)N=CC=C3)cc1
CHEMBL362155	FC(F)(F)c1cc(-c2c(-c3nc(Nc4cc5OCCOc5cc4)ncc3)c3n(n2)N=CC=C3)ccc1
CHEMBL186213	FC(F)(F)c1cc(Nc2nc(-c3c(-c4ccc(OC)cc4)nn4N=CC=Cc34)ccn2)ccc1
CHEMBL188257	O(C)c1ccc(-c2c(-c3nc(Nc4cc5OCCOc5cc4)ncc3)c3n(n2)N=CC=C3)cc1
CHEMBL427159	Fc1c(F)ccc(Nc2nc(-c3c(-c4ccc(OC)cc4)nn4N=CC=Cc34)ccn2)c1
CHEMBL185939	FC(F)(F)c1ccc(-c2c(-c3nc(Nc4cc5OCCOc5cc4)ncc3)c3n(n2)N=CC=C3)cc1
CHEMBL188784	FC(F)(F)c1ccc(-c2c(-c3nc(Nc4cc(F)c(F)cc4)ncc3)c3n(n2)N=CC=C3)cc1
CHEMBL189148	Clc1ccc(-c2c(-c3nc(Nc4ccccc4)ncc3)c3n(n2)N=CC=C3)cc1
CHEMBL188794	Clc1c(C(F)(F)F)cc(Nc2nc(-c3c(-c4ccc(OC)cc4)nn4N=CC=Cc34)ccn2)cc1
CHEMBL305477	O(C)c1cc(C=NNc2ncnc3n(-c4cc(OC)ccc4)ncc23)ccc1
CHEMBL303687	O(C)c1cc(-n2ncc3c(NN=Cc4ccc(C)cc4)ncnc23)ccc1
CHEMBL434729	FC(F)(F)c1cc(Nc2nc(-c3c(-c4ccccc4)nn4N=C(C)C=Cc34)ccn2)ccc1
CHEMBL1909360	S(=O)(=O)(Cc1ccc(Nc2nc(N(C)c3ccc(NC(=O)Nc4ccc(C(=O)N5CCN(C)CC5)cc4)cc3)ccn2)cc1)C
CHEMBL1909361	S(=O)(=O)(Cc1ccc(Nc2nc(N(C)c3ccc(NC(=O)NCCN4CCOCC4)cc3)ccn2)cc1)C
CHEMBL1909362	S(=O)(=O)(Cc1ccc(Nc2nc(N(C)c3ccc(NC(=O)NCCN(C)C)cc3)ccn2)cc1)C
CHEMBL103104	S(=O)(=O)(N)c1ccc(Nc2[nH]nc(-c3cc(O)ccc3)c2)cc1
CHEMBL103115	S(=O)(=O)(N)c1ccc(Nc2[nH]nc(-c3cc(F)c(O)cc3)c2)cc1
CHEMBL188247	FC(F)(F)c1ccc(-c2c(-c3nc(Nc4cc5OCCOc5cc4)ncc3)c3n(n2)N=C(C)C=C3)cc1
CHEMBL189459	Fc1ccc(-c2c(-c3nc(Nc4ccccc4)ncc3)c3n(n2)N=C(C)C=C3)cc1
CHEMBL520037	FC(F)(F)c1cc(-c2n3N=C(Nc4cc(OC)c(OC)c(OC)c4)N=Cc3c(C)n2)ccc1
CHEMBL514499	FC(F)(F)c1c(COc2c(C(=O)N)sc(-n3c4c(nc3)cc(OC)c(OC)c4)c2)cccc1
CHEMBL232601	O=C(Nc1c(C#N)c2c(N(C(=O)C3CC3)CCC2)s1)c1c2c(ccc1)cccc2
CHEMBL514162	Clc1c(COc2c(C(=O)N)sc(-n3c4c(nc3)cc(OC)c(OC)c4)c2)cccc1
CHEMBL481510	Brc1c(COc2c(C(=O)N)sc(-n3c4c(nc3)ccc(C(F)(F)F)c4)c2)cccc1
CHEMBL480371	Brc1c(COc2c(C(=O)N)sc(-n3c4c(nc3)cc(C(F)(F)F)cc4)c2)cccc1
CHEMBL241517	Clc1c(F)ccc(-c2c3c(N)ncc(-c4cc(S(=O)(=O)N)ccc4)c3sc2)c1
CHEMBL519881	O(C)c1c(OC)cc(NC2=Nn3c(-c4cc(Oc5ccccc5)ccc4)nc(C)c3C=N2)cc1OC
CHEMBL507329	Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(C#C[C@H]2NC[C@H](OC(=O)N4CCOCC4)C2)c3)c1
CHEMBL486124	N(CCCN1CCOCC1)C1=Nn2c(-c3ccccc3)nc(C)c2C=N1
CHEMBL506153	O=C(NCCNC)c1c2n(CC)c(-c3c(N)non3)nc2cnc1
CHEMBL14112	Fc1ccc(-c2c(n(CCCN3CCOCC3)cn2)-c2ccncc2)cc1
CHEMBL274863	Fc1ccc(-c2c(n(CCCN3CCOCC3)cn2)-c2nc(N)ncc2)cc1
CHEMBL1909407	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(N)ncc2)cc1
CHEMBL1909407	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(N)ncc2)cc1
CHEMBL95207	Fc1ccc(-c2c(n(C3CCN(C)CC3)cn2)-c2nc(N)ncc2)cc1
CHEMBL95502	Fc1ccc(-c2c(n(C3CC(C)(C)NC(C)(C)C3)cn2)-c2nc(N)ncc2)cc1
CHEMBL1888586	Fc1ccc(-c2c(n(C3CCC(O)CC3)cn2)-c2nc(N)ncc2)cc1
CHEMBL330422	Fc1ccc(-c2c(n(C3CCN(C)CC3)cn2)-c2nc(NCCO)ncc2)cc1
CHEMBL318892	Fc1ccc(-c2c(n(C3CCN(C)CC3)cn2)-c2nc(Nc3ccccc3)ncc2)cc1
CHEMBL275798	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(Oc3ccccc3)ncc2)cc1
CHEMBL269450	Fc1ccc(Oc2nc(-c3n(C4CCNCC4)cnc3-c3ccc(F)cc3)ccn2)cc1
CHEMBL275724	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(Oc3ccc(C(=O)N)cc3)ncc2)cc1
CHEMBL428877	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(Oc3ccc(CC)cc3)ncc2)cc1
CHEMBL13972	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(Oc3ccc(C#N)cc3)ncc2)cc1
CHEMBL13868	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(Oc3ccc(Oc4ccccc4)cc3)ncc2)cc1
CHEMBL273611	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(Oc3cc4OCOc4cc3)ncc2)cc1
CHEMBL14014	Fc1cc(Oc2nc(-c3n(C4CCNCC4)cnc3-c3ccc(F)cc3)ccn2)ccc1
CHEMBL417804	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(Oc3c(OC)cccc3)ncc2)cc1
CHEMBL275666	FC(F)(F)c1cc(Oc2nc(-c3n(C4CCNCC4)cnc3-c3ccc(F)cc3)ccn2)ccc1
CHEMBL1785004	Fc1c(F)ccc(Oc2nc(-c3n(C4CCNCC4)cnc3-c3ccc(F)cc3)ccn2)c1
CHEMBL418348	S(=O)(=O)(C)c1ccc(Oc2nc(-c3n(C4CCNCC4)cnc3-c3ccc(F)cc3)ccn2)cc1
CHEMBL1785002	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(Oc3c(CC(=O)N)cccc3)ncc2)cc1
CHEMBL1785003	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(Oc3c(CCC(=O)N)cccc3)ncc2)cc1
CHEMBL275200	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(Oc3ccc(C(C)(C)C)cc3)ncc2)cc1
CHEMBL275168	Clc1ccc(Oc2nc(-c3n(C4CCNCC4)cnc3-c3ccc(F)cc3)ccn2)cc1
CHEMBL1909400	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(Oc3c(C)c(C)ccc3)ncc2)cc1
CHEMBL1909401	Fc1ccc(-c2c(n(C3CCNCC3)cn2)-c2nc(Oc3ccc(C(=O)O)cc3)ncc2)cc1
CHEMBL156524	Clc1ccc(C2=C(N3c4c(cccc4)CC3)C(=O)NC2=O)cc1
CHEMBL397570	Fc1ccc(C(=O)Nc2c(C#N)c3c(s2)CCCC3)cc1
CHEMBL352222	Clc1c(O)c(Cl)cc(NC2=C(c3cc([N+](=O)[O-])ccc3)C(=O)NC2=O)c1
CHEMBL160876	Clc1c(C(=O)O)cc(NC2=C(c3ccc(Cl)cc3)C(=O)NC2=O)cc1
CHEMBL347580	O(C)c1ccc(C2=C(N3c4c(cccc4)CC3)C(=O)NC2=O)cc1
CHEMBL156263	O(C)c1c(C2=C(Nc3ccccc3)C(=O)NC2=O)cccc1
CHEMBL157258	Clc1c(O)c(Cl)cc(NC2=C(c3c(Cl)cccc3)C(=O)NC2=O)c1
CHEMBL160937	Clc1c(C2=C(Nc3cc(O)ccc3)C(=O)NC2=O)cccc1
CHEMBL1909377	c1(c(-c2ncccc2)nc2n1CCC2)-c1cc2OCOc2cc1
CHEMBL156987	Clc1c(C(=O)O)cc(NC2=C(c3cc(Cl)ccc3)C(=O)NC2=O)cc1
CHEMBL160333	Clc1c(O)ccc(NC2=C(c3cc(Cl)ccc3)C(=O)NC2=O)c1
CHEMBL267228	OCc1ccc(-c2[nH]c(c(-c3ncccc3)n2)-c2cc3OCOc3cc2)cc1
CHEMBL1909378	O=C(N)c1ccc(-c2[nH]c(c(-c3ncccc3)n2)-c2cc3OCOc3cc2)cc1
CHEMBL399410	[SH0](=O)(C)c1ccc(-c2n(C)c(c(-c3ccncc3)n2)-c2cc3c(cc(OC)cc3)cc2)cc1
CHEMBL1909412	Clc1c(O)cc(-c2c(-c3ccncc3)[nH]c(-c3ccc(CN)cc3)n2)cc1
CHEMBL1909414	O(CCN(C)C)c1ccc(-c2[nH]c(c(-c3ccncc3)n2)-c2cc3c(C(=NO)CC3)cc2)cc1
CHEMBL1909413	Oc1cc(-c2c(-c3ccncc3)[nH]c(-c3ccccc3)n2)ccc1
CHEMBL1794071	ON=C1c2c(cc(-c3c(-c4ccncc4)[nH]c(C4CCNCC4)n3)cc2)CC1
CHEMBL237570	[SH0](=O)(C)c1cc(C)c(-c2n(C)c(c(-c3ccncc3)n2)-c2cc3c(cc(OC)cc3)cc2)cc1
CHEMBL237571	S(=O)(=O)(C)c1cc(C)c(-c2n(C)c(c(-c3ccncc3)n2)-c2cc3c(cc(OC)cc3)cc2)cc1
CHEMBL1909342	O=C(Nc1c(C#N)c2c(s1)CCCC2)CN1CCOCC1
CHEMBL1909343	O=C(Nc1n[nH]c2nnc(-c3cnccc3)cc12)C1CC1
CHEMBL1909344	O=C(Nc1n[nH]c2nnc(-c3ccccc3)cc12)C1CCN(C)CC1
CHEMBL1794072	O(CCN(C)C)c1ccc(-c2oc(c(-c3cc4c(C(=NO)CC4)cc3)c2)-c2ccncc2)cc1
CHEMBL1909345	Fc1c(F)cccc1-c1nnc2[nH]nc(NC(=O)C3CCN(CC)CC3)c2c1
CHEMBL1909346	Fc1c(F)cccc1-c1nnc2[nH]nc(NC(=O)CC3CCN(CC)CC3)c2c1
CHEMBL408732	O=C(Nc1n[nH]c2nc(-c3ccc(OC)cc3)ccc12)C1CC1
CHEMBL260417	Brc1c(-c2ccc(O)cc2)nc2[nH]nc(NC(=O)C3CC3)c2c1
CHEMBL261129	Brc1c(-c2ccc(O)cc2)nc2[nH]nc(NC(=O)C3CCN(C)CC3)c2c1
CHEMBL1909347	Brc1c(-c2ccc(O)cc2)nc2[nH]nc(NC(=O)C3CCN(C)CC3)c2c1
CHEMBL405021	O=C(Nc1n[nH]c2c1ccc(-c1ccccc1)c2)C1CC1
CHEMBL189231	Nc1c(-c2n(C3CCCCC3)c3c(n2)cncc3)non1
CHEMBL261440	Fc1c(-c2cc3[nH]nc(NC(=O)C4CC4)c3cc2)cc(F)cc1
CHEMBL419903	Fc1ccc(-c2cc3[nH]nc(NC(=O)C4CC4)c3cc2)cc1
CHEMBL188048	Nc1c(-c2n(C)c3c(n2)cncc3)non1
CHEMBL185962	Nc1c(-c2n(C3CC3)c3c(n2)cncc3)non1
CHEMBL188240	O(CC)c1nccc2n(CC)c(-c3c(N)non3)nc12
CHEMBL103098	S(=O)(=O)(N)c1ccc(-c2cc3[nH]nc(NC(=O)C4CC4)c3cc2)cc1
CHEMBL185710	Nc1c(-c2n(CC)c3c(n2)ccnc3)non1
CHEMBL1909348	Brc1c(-c2sccc2)nc2[nH]nc(NC(=O)CC3CCN(CC)CC3)c2c1
CHEMBL408564	Brc1c(-c2occc2)nc2[nH]nc(NC(=O)C3CC3)c2c1
CHEMBL407113	S(=O)(=O)(N)c1cc(-c2cc3[nH]nc(NC(=O)C4CC4)c3cc2)ccc1
CHEMBL103080	S(=O)(=O)(Nc1cc(-c2cc3[nH]nc(NC(=O)C4CC4)c3cc2)ccc1)C
CHEMBL102936	S(=O)(=O)(Nc1ccc(-c2cc3[nH]nc(NC(=O)C4CC4)c3cc2)cc1)C
CHEMBL101804	O=C(Nc1n[nH]c2nc(-c3occc3)ccc12)C1CC1
CHEMBL187985	Nc1c(-c2n(CC)c3c(c(N4CCCC4)ncc3)n2)non1
CHEMBL188268	NCc1ccc(-n2c(-c3c(N)non3)nc3c2ccnc3)cc1
CHEMBL365072	Nc1c(-c2n(CC)c3c(c(CC)ncc3)n2)non1
CHEMBL191105	N(CCCn1c(-c2c(N)non2)nc2c1ccnc2)(C)C
CHEMBL1909376	O=C(N1CCNCC1)c1c2n(CC)c(-c3c(N)non3)nc2cnc1
CHEMBL1909384	O=C(N1C[C@@H](N)CC1)c1c2n(CC)c(-c3c(N)non3)nc2cnc1
CHEMBL233002	Fc1c2c(c(C(=O)Nc3c(C#N)c4c(s3)CCCC4)cc1)cccc2
CHEMBL346551	O=C1C(Nc2ccccc2)=C(c2ccccc2)C(=O)N1
CHEMBL1909406	Fc1ccc(-c2c(-c3ccncc3)n3c(SCC3)n2)cc1
CHEMBL266707	Fc1ccc(-c2c(-c3ccncc3)nc3SCCn23)cc1
