allow_restart	bootstrap	class_weight	criterion	data_transform	imputation_method	impute_labels	impute_seed	learning_rate	max_depth	max_features	min_impurity_split	min_samples_leaf	min_smaples_split	min_weight_fraction_leaf	model_suffix	n_estimators	n_jobs	oob_score	optimizer	percent_to_delete	prediction_mode	random_state	read_parameters	remove_labels	remove_seed	remove_type	restore_forest	sample_weight	seed	shuffle_labels	shuffle_seed	Time	1814_precision_Train	1814_precision_Test	1814_recall_Train	1814_recall_Test	1814_fscore_Train	1814_fscore_Test	1814_mcc_Train	1814_mcc_Test	2314_precision_Train	2314_precision_Test	2314_recall_Train	2314_recall_Test	2314_fscore_Train	2314_fscore_Test	2314_mcc_Train	2314_mcc_Test	2796_precision_Train	2796_precision_Test	2796_recall_Train	2796_recall_Test	2796_fscore_Train	2796_fscore_Test	2796_mcc_Train	2796_mcc_Test	463190_precision_Train	463190_precision_Test	463190_recall_Train	463190_recall_Test	463190_fscore_Train	463190_fscore_Test	463190_mcc_Train	463190_mcc_Test	485346_precision_Train	485346_precision_Test	485346_recall_Train	485346_recall_Test	485346_fscore_Train	485346_fscore_Test	485346_mcc_Train	485346_mcc_Test	504652_precision_Train	504652_precision_Test	504652_recall_Train	504652_recall_Test	504652_fscore_Train	504652_fscore_Test	504652_mcc_Train	504652_mcc_Test	588726_precision_Train	588726_precision_Test	588726_recall_Train	588726_recall_Test	588726_fscore_Train	588726_fscore_Test	588726_mcc_Train	588726_mcc_Test	652054_precision_Train	652054_precision_Test	652054_recall_Train	652054_recall_Test	652054_fscore_Train	652054_fscore_Test	652054_mcc_Train	652054_mcc_Test	687014_precision_Train	687014_precision_Test	687014_recall_Train	687014_recall_Test	687014_fscore_Train	687014_fscore_Test	687014_mcc_Train	687014_mcc_Test	743279_precision_Train	743279_precision_Test	743279_recall_Train	743279_recall_Test	743279_fscore_Train	743279_fscore_Test	743279_mcc_Train	743279_mcc_Test
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	30	740	7	False	Adagrad	0.075	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	130.04184675216678	1.0	0.7056617922759999	0.9995503192730001	0.461727183513	0.999775109072	0.558208512532	0.999686982422	0.445260139496	1.0	0.759632224168	0.9995061186409999	0.784003615002	0.999752998326	0.7716255281300001	0.999541343809	0.565960285264	1.0	0.7037037037039999	0.9979046621269999	0.17212543554	0.9989512323019999	0.276595744681	0.998839719335	0.318367682996	1.0	0.534161490683	0.999022482893	0.0765805877115	0.9995110024449999	0.133956386293	0.9994699358470001	0.180618393882	1.0	0.739811912226	0.99894235854	0.178247734139	0.999470899471	0.287279367012	0.999415030907	0.33714221395300004	1.0	0.382653061224	0.9982046678640001	0.0462677359655	0.999101527403	0.0825536598789	0.998987809541	0.09994598602769998	1.0	0.891074130106	0.9997158283600001	0.473853580048	0.999857893989	0.618697478992	0.999843998145	0.628261685433	1.0	0.7725321888410001	0.999139167862	0.280373831776	0.999569398593	0.41142857142899997	0.9995278266200001	0.43816402369499996	1.0	0.558951965066	0.998303934871	0.116469517743	0.9991512476659999	0.192771084337	0.999083218882	0.230763520521	1.0	0.7324364723469999	0.9987748851450001	0.205192629816	0.999387067116	0.320575727838	0.999265914761	0.33555483157099997
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	31	740	7	False	Adagrad	0.175	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	113.97758388519287	1.0	0.700302343159	0.9995988366259999	0.454612365064	0.999799378072	0.551324010711	0.9997201559479999	0.437434657701	1.0	0.7572304995620001	0.999508478742	0.780840488025	0.9997541789579999	0.768854282536	0.999542978609	0.560844741457	1.0	0.684659090909	0.99794359577	0.16794425087099998	0.998970739597	0.269725797426	0.998861330308	0.30875949061700003	1.0	0.535714285714	0.999267935578	0.06678539626	0.999633833761	0.118764845606	0.9996031158130001	0.168876009248	1.0	0.729032258065	0.999113475177	0.17069486404800002	0.9995565410200001	0.276621787026	0.9995095204109999	0.326706857801	1.0	0.35106382978699996	0.998988110296	0.0407156076496	0.999493799038	0.07296849087889999	0.999429963575	0.08635198573999998	1.0	0.9009433962260001	1.0	0.46098149638	1.0	0.6098988823839999	1.0	0.623259890721	1.0	0.758241758242	0.9993558776170001	0.268691588785	0.999677835052	0.39677975848200003	0.999646742861	0.42372355548600005	1.0	0.541850220264	0.9981110691349999	0.11191992720699999	0.999054641709	0.185520361991	0.998978376418	0.221580565799	1.0	0.720247295209	0.998798695727	0.19514237855900002	0.999398986864	0.307084019769	0.999280111294	0.32260469253400004
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	32	740	7	False	Adagrad	0.275	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	100.63314151763916	1.0	0.700390625	0.999656081623	0.43989205103	0.9998280112369999	0.540385774563	0.9997605134119999	0.428769408241	1.0	0.750942848854	0.9995105237399999	0.7797861123659999	0.999755201958	0.765092736274	0.9995449373790001	0.552424044728	1.0	0.667673716012	0.997985224983	0.154006968641	0.9989915966390001	0.250283125708	0.9988849223209999	0.290476285366	1.0	0.541984732824	0.999587628866	0.0632235084595	0.999793771912	0.113237639553	0.9997762595440001	0.165547404117	1.0	0.724381625442	0.99932998325	0.15483383685799998	0.999664879357	0.25513378966999994	0.999629171223	0.309572217084	1.0	0.340659340659	0.998846597463	0.038247995064800006	0.999422965955	0.0687742651137	0.9993503676450001	0.0812170305593	1.0	0.9105960264899999	1.0	0.44247787610600003	1.0	0.595560368165	1.0	0.613862028348	1.0	0.788235294118	0.9996332966629999	0.260903426791	0.999816614708	0.39204212990099996	0.999798909773	0.427439483548	1.0	0.525114155251	0.9978659837809999	0.104640582348	0.9989318521680001	0.174506828528	0.9988450897840001	0.209740806838	1.0	0.70528109029	0.9986328125	0.17336683417100002	0.9993159386299999	0.278319327731	0.9991807126119999	0.29829791760499996
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	33	740	7	False	Adagrad	0.375	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	85.98576951026917	1.0	0.699591836735	0.9997329059829999	0.42051030421999996	0.9998664351540001	0.5252834814590001	0.9998143174690001	0.416686357954	1.0	0.7455809910169999	0.9996757457850001	0.775116734448	0.999837846603	0.7600620338230001	0.999698363708	0.542611018438	1.0	0.666666666667	0.998456194519	0.14494773519200002	0.999227500966	0.238122495707	0.9991448067700001	0.281322752976	1.0	0.531746031746	0.9995192307690001	0.0596616206589	0.999759557586	0.107285828663	0.999739256871	0.158739083941	1.0	0.72480620155	0.999612102405	0.14123867069499998	0.9998060135789999	0.23640960809099998	0.9997852815620001	0.29551635145	1.0	0.331428571429	0.999327731092	0.035780382480000004	0.9996637525220001	0.0645879732739	0.9996216193359999	0.0763778822031	1.0	0.9058614564830001	1.0	0.41029766693499997	1.0	0.564784053156	1.0	0.5883675937030001	1.0	0.7917675544789999	0.9995748299320001	0.254672897196	0.9997873697640001	0.38538597525	0.999766834778	0.42331024676299994	1.0	0.507537688442	0.9980119284289999	0.0919017288444	0.999004975124	0.15562403698	0.998924444042	0.19195055339000003	1.0	0.708955223881	0.999319882113	0.159128978224	0.9996598253769999	0.259917920657	0.9995925184209999	0.286458772595
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	34	740	7	False	Adagrad	0.475	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	71.20644187927245	1.0	0.6926703814830001	1.0	0.396467124632	1.0	0.504290841005	1.0	0.397829050341	1.0	0.742094574993	0.999806781953	0.7705979816240001	0.999903381643	0.7560777359049999	0.999820417103	0.535222694113	1.0	0.678700361011	0.999534883721	0.131010452962	0.9997673877650001	0.219626168224	0.9997427313299999	0.27037225938000004	1.0	0.5175438596490001	0.999429874572	0.0525378450579	0.9997148560019999	0.09539207760710001	0.999690687835	0.146192800467	1.0	0.7625	1.0	0.138217522659	1.0	0.234015345269	1.0	0.301833683516	1.0	0.335403726708	0.999195494771	0.0333127698951	0.999597585513	0.0606060606061	0.999547477025	0.0745611295577	1.0	0.9106796116500001	1.0	0.377312952534	1.0	0.533560864619	1.0	0.565048299002	1.0	0.7855297157619999	0.9994967287369999	0.23676012461100002	0.9997483010320001	0.36385397965300004	0.999723846769	0.405743592958	1.0	0.486910994764	0.9988116458700002	0.0846223839854	0.9994054696789999	0.144186046512	0.9993574112799999	0.178986549697	1.0	0.717842323651	0.9997311105140001	0.144891122278	0.999865537179	0.24111498257800001	0.999838787161	0.275564790882
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	35	740	7	False	Adagrad	0.575	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	56.90970277786255	1.0	0.692099322799	1.0	0.37610402355300004	1.0	0.48736289938	1.0	0.38518594288400004	1.0	0.735898557062	0.999760306807	0.760506100316	0.999880139039	0.748	0.9997780290639999	0.520752683922	1.0	0.6887966804979999	0.9994311717859999	0.115679442509	0.999715504979	0.19809069212400002	0.999685023032	0.256267809266	1.0	0.5054945054950001	0.999300699301	0.0409617097061	0.999650227352	0.0757825370675	0.999620367362	0.126923540452	1.0	0.762557077626	1.0	0.126132930514	1.0	0.216461438756	1.0	0.28813452314300003	1.0	0.348484848485	0.999011369254	0.0283775447255	0.999505440158	0.0524814603537	0.9994435294640001	0.07142755069239999	1.0	0.9033613445379999	1.0	0.34593724859200004	1.0	0.500290866783	1.0	0.5376390064509999	1.0	0.7908847184990001	0.999379652605	0.229750778816	0.9996897300650001	0.35606517803300003	0.999659526265	0.401202115516	1.0	0.525974025974	0.998546511628	0.073703366697	0.999272727273	0.129289704709	0.999213367271	0.17581208633	1.0	0.696145124717	1.0	0.128559463987	1.0	0.217037822552	1.0	0.252808107516
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	36	740	7	False	Adagrad	0.675	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	44.15485692024231	1.0	0.6914587332050001	1.0	0.353532875368	1.0	0.46785714285700003	1.0	0.371013507393	1.0	0.7272331786540001	0.99984375	0.7553848471160001	0.999921868896	0.741041743628	0.999854922608	0.506474175439	1.0	0.6736842105259999	0.999238964992	0.08919860627180001	0.9996193376479999	0.157538461538	0.999579596494	0.22129005126600002	1.0	0.425	1.0	0.0302760463045	1.0	0.0565253532835	1.0	0.0965095860413	1.0	0.7678571428569999	1.0	0.0974320241692	1.0	0.172922252011	1.0	0.253900292875	1.0	0.40206185567	0.999337748344	0.024059222702	0.999668764492	0.045401629802099996	0.9996283722920001	0.07512538575689999	1.0	0.903225806452	1.0	0.315366049879	1.0	0.467501490757	1.0	0.512504394186	1.0	0.7869318181820001	0.999181669394	0.215732087227	0.9995906672120001	0.33863080684600005	0.9995512281610001	0.387252170844	1.0	0.45967741935500006	0.998093422307	0.0518653321201	0.9990458015270001	0.09321340964839998	0.998968324575	0.134308390625	1.0	0.699731903485	1.0	0.109296482412	1.0	0.189061934082	1.0	0.233505022996
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	37	740	7	False	Adagrad	0.775	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	32.56201505661011	1.0	0.674314214464	1.0	0.331697742885	1.0	0.444663706627	1.0	0.347375111401	1.0	0.714556040757	0.999775533109	0.7394185871369999	0.9998877539569999	0.726774742764	0.999790622473	0.480062275698	1.0	0.7171052631579999	1.0	0.07595818815330001	1.0	0.137366099559	1.0	0.212644253828	1.0	0.43661971831	1.0	0.0276046304541	1.0	0.0519262981575	1.0	0.09394206087689999	1.0	0.7398373983740001	1.0	0.0687311178248	1.0	0.125777470629	1.0	0.207896791201	1.0	0.36046511627899996	1.0	0.019123997532400003	1.0	0.036321031048599996	1.0	0.0605004074927	1.0	0.9033942558750001	1.0	0.278358809332	1.0	0.42558425584299997	1.0	0.48066236422499997	1.0	0.80198019802	0.9987966305660001	0.18925233644900002	0.9993979530399999	0.306238185255	0.999341160805	0.366403298662	1.0	0.489130434783	0.9972299168979999	0.0409463148317	0.998613037448	0.07556675062969999	0.998501547748	0.12445651137399999	1.0	0.635761589404	1.0	0.08040201005030001	1.0	0.142750929368	1.0	0.18436491852000003
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	38	740	7	False	Adagrad	0.875	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	20.5242338180542	1.0	0.660388463802	1.0	0.27526987242400003	1.0	0.388571428571	1.0	0.304496157045	1.0	0.6913975501109999	0.9996014348350001	0.748154842597	0.999800677696	0.71865731028	0.999623788646	0.45484529015	1.0	0.65625	1.0	0.043902439024400004	1.0	0.0822991508818	1.0	0.15200116010099998	1.0	0.46938775510200004	1.0	0.0204808548531	1.0	0.0392491467577	1.0	0.0851259464924	1.0	0.666666666667	1.0	0.0422960725076	1.0	0.0795454545455	1.0	0.152157016089	1.0	0.301369863014	1.0	0.013571869216499999	1.0	0.025974025974	1.0	0.042357632692099995	1.0	0.9051094890510001	1.0	0.199517296862	1.0	0.326961107449	1.0	0.40581159293499997	1.0	0.7804878048780001	0.9978165938860001	0.1246105919	0.9989071038249999	0.214909335124	0.998805285076	0.291255697931	1.0	0.452830188679	0.994694960212	0.0218380345769	0.9973404255320001	0.0416666666667	0.997142814573	0.086018669867	1.0	0.615384615385	1.0	0.0569514237856	1.0	0.104254503641	1.0	0.15040835867900001
False	False	None	gini	None	mean	False	1234	0.05	None	sqrt	1e-07	1	2	0.0	39	740	7	False	Adagrad	0.975	classification	1234	True	True	1234	compounds	False	None	123456	False	1234	9.73734188079834	1.0	0.6309677419349999	1.0	0.119970559372	1.0	0.201607915894	1.0	0.18284260584000003	1.0	0.670217554389	1.0	0.672842295526	1.0	0.671527360192	1.0	0.382930770068	1.0	0.583333333333	1.0	0.0146341463415	1.0	0.0285520054385	1.0	0.080688862419	1.0	0.32	1.0	0.007123775601069999	1.0	0.013937282230000002	1.0	0.0375074303817	1.0	0.620689655172	1.0	0.0135951661631	1.0	0.0266075388027	1.0	0.0820769862356	1.0	0.266666666667	1.0	0.0024676125848200003	1.0	0.004889975550119999	1.0	0.015613049587299999	1.0	0.910569105691	1.0	0.09010458567980001	1.0	0.163982430454	1.0	0.272241110314	1.0	0.7373737373739999	1.0	0.0568535825545	1.0	0.105567606652	1.0	0.189045679268	1.0	0.529411764706	1.0	0.00818926296633	1.0	0.0161290322581	1.0	0.0585764692399	1.0	0.621212121212	1.0	0.017169179229500002	1.0	0.033414832925800005	1.0	0.0828087845467
